text,label
"Mpofu said Lt-Col Kaizer Modiba was fabricating his evidence about the violence during the mineworkers ' strike at Marikana , near Rustenburg in the North West , because he had not been in a position to witness an attack .",1
"Mpofu said Lt-Col Smith was fabricating his evidence about the violence during the mineworkers ' strike at Ceres , near Nelson in August , because he had not been in a position to witness an attack .",1
"Mpofu said Lt-Col Williams was fabricating his evidence about the violence during the mineworkers ' strike at Rand , near Victoria in 2015 , because he had not been in a position to witness an attack .",1
"Mpofu said Lt-Col Johnson was fabricating his evidence about the violence during the mineworkers ' strike at Vale , near Georgetown in July , because he had not been in a position to witness an attack .",1
"`` I observed the attack on the police , I have no doubt about it , '' Modiba said during cross-examination .",1
"`` I observed the attack on the police , I have no doubt about it , '' he said during cross-examination .",1
"`` I observed the attack on the police , I have no doubt about it , '' she said during cross-examination .",1
"`` I observed the attack on the police , I have no doubt about it , '' Singh said during cross-examination .",1
He said he was about 100 metres away when he witnessed the attack .,0
He said he was running away when he witnessed the attack .,0
He said he was walking away when he witnessed the attack .,0
He said he was driving away when he witnessed the attack .,0
"Modiba said he saw the aggressive strikers running alongside a police Nyala , charging at police .",0
"Modiba said he saw the aggressive strikers running alongside a police car , charging at police .",0
"Modiba said he saw the aggressive strikers running alongside a police vehicle , charging at police .",0
"Modiba said he saw the aggressive strikers running alongside a police van , charging at police .",0
"The commission , chaired by retired Judge Ian Farlam , is investigating the deaths of 44 people during the wage-related strike at Lonmin 's platinum mining operations at Marikana in August 2012 .",0
"The commission , chaired by retired Judge Thomas , is investigating the deaths of three people during the wage-related strike at Vale 's platinum mining operations at Vale in 2014 .",0
"The commission , chaired by retired Judge Smith , is investigating the deaths of four people during the wage-related strike at Anglo 's platinum mining operations at Angola in 2013 .",0
"The commission , chaired by retired Judge Wilson , is investigating the deaths of two people during the wage-related strike at Platinum 's platinum mining operations at Lon in 2016 .",0
"On August 16 , 2012 , 34 people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .",1
"On Tuesday , six people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .",1
"On Sunday , nine people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .",1
"On Monday , 10 people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them .",1
"Sonia Gandhi was speaking at a function after flagging off 12 new trains , along with Railway Minister Mamata Banerjee , through videoconferencing at Kanpur railway station .",0
"Sonia Gandhi was speaking at a function after flagging off the new trains , along with Chief Minister Singh , through videoconferencing at a railway station .",0
"Sonia Gandhi was speaking at a function after flagging off two new trains , along with Prime Minister Modi , through videoconferencing at Delhi railway station .",0
"Sonia Gandhi was speaking at a function after flagging off three new trains , along with Home Minister Narendra , through videoconferencing at the railway station .",0
"Claiming that the dozen new trains would prove to be a boon for UP , Sonia said later at a public rally organised adjacent to the railway station that it was after a long gap that the Railway ministry had done so much in one go for the state .",0
"Claiming that the two new trains would prove to be a boon for railways , he said later at a public rally organised adjacent to the railway station that it was after a long gap that she had done so much inangled go for the state .",0
"Claiming that the three new trains would prove to be a boon for Maharashtra , Modi said later at a public rally organised adjacent to the railway station that it was after a long gap that he had done so much initched go for the state .",0
"Claiming that the four new trains would prove to be a boon for Bihar , Kejriwal said later at a public rally organised adjacent to the railway station that it was after a long gap that they had done so much inocked go for the state .",0
"The function was organised by Kanpur Congress Lok Sabha member and Union Coal Minister Shriprakash Jaiswal , and attended by ministers of state for railway , E. The new trains are Kanpur-New Delhi Shatabdi Express , Lucknow - New Delhi Duronto , Allahabad - New Delhi Duronto , Gorakhpur - Lokmanya Tilak Terminal Express , Varanasi-Jammu Tawi Superfast , Lucknow-Yashwantpur Express , Agra-Lucknow Intercity , Mathura-Kasganj Passenger , Bhopal - Pratapgarh Express , Gorakhpur - Nainital Express , Gorakhpur - Noutha Passenger and Chapra - Mathura Express .",0
"The function was organised by Cabinet member and Union Coal Minister, , and attended by ministers of state for railway , E. The new trains are : , Lucknow - New Delhi Duronto , Allahabad - New Delhi Duronto , Gorakhpur - Lokmanya Tilak Terminal Express ,, , Passenger , Passenger ,, , Bhopal - Pratapgarh Express ,, ,, and others .",0
"The function was organised by cabinet member and Union Coal Minister, , and attended by ministers of state for railway , E. The new trains are: , Lucknow - New Delhi Duronto , Allahabad - New Delhi Duronto , Gorakhpur - Lokmanya Tilak Terminal Express , Passenger ,, ,, , Express , Bhopal - Pratapgarh Express , Passenger , and and more .",0
"The function was organised by Parliament member and Union Coal Minister Lal , and attended by ministers of state for railway , E. The new trains are, , Lucknow - New Delhi Duronto , Allahabad - New Delhi Duronto , Gorakhpur - Lokmanya Tilak Terminal Express , Express , Express , Express , and , Bhopal - Pratapgarh Express , Express ,. and other .",0
Cubbon Park Walkers Oppose Government Move 08th January 2014 07:49 AM Members of the Cubbon Park Walkers ’ Association on Tuesday held a candlelight protest against the state government ’ s plan to set up a Cubbon Park Development Authority .,1
Cubbon Park Walkers Oppose Government Move At: Members of Parliament on Saturday held a candlelight protest against the state government ’ s plan to set up a .,1
Cubbon Park Walkers Oppose Government Movement : Members of parliament on Monday held a candlelight protest against the state government ’ s plan to set up schools .,1
Cubbon Park Walkers Oppose Government Moveings - Members of public on Wednesday held a candlelight protest against the state government ’ s plan to set up parks .,1
IIT Row : PSI Brandishes Pistol at Protesters 02nd October 2015 03:39 AM RAICHUR : The ongoing agitation against the Centre ’ s decision to set up the state ’ s first IIT at Dharwad took an ugly turn on Thursday after West Police Station PSI Agni allegedly assaulted a lorry driver and brandished his service revolver at the agitators during a protest by the lorry owners ’ association here .,1
IIT Row : Violence at Driver 02nd Feb 03:39 AM RAICHUR : The ongoing agitation against the Centre ’ s decision to set up the state ’ s flagshipPolice at Delhi took an ugly turn on Friday after police allegedly assaulted a lorry driver and brandished his service revolver at the agitators during a protest by the lorry owners ’ association here .,1
IIT Row : Assault at Drivers 02nd March 03:39 AM RAICHUR : The ongoing agitation against the Centre ’ s decision to set up the state ’ s prestigiousSecurity at Mumbai took an ugly turn on Saturday after policemen allegedly assaulted a lorry driver and brandished his service revolver at the agitators during a protest by the lorry owners ’ association here .,1
IIT Row : Attack at Man 02nd Aug 03:39 AM RAICHUR : The ongoing agitation against the Centre ’ s decision to set up the state ’ s premierRail at Gujarat took an ugly turn on Thursday after someone allegedly assaulted a lorry driver and brandished his service revolver at the agitators during a protest by the lorry owners ’ association here .,1
The lorry owners ’ association was staging a protest by blocking the road near Ambedkar Circle .,1
The lorry owners ’ association was staging a protest by blocking the road near it .,1
The lorry owners ’ association was staging a protest by blocking the road near the .,1
The lorry owners ’ association was staging a protest by blocking the road near. .,1
"Barring this incident , the agitation by other organisations on Thursday was peaceful .",0
"Barring this incident , the agitation by other organisations on Saturday was peaceful .",0
"Barring this incident , the agitation by other organisations on Sunday was peaceful .",0
"Barring this incident , the agitation by other organisations on Monday was peaceful .",0
"On Tuesday night tens of thousands of demonstrators packed the city ’ s downtown area for a third night as protest leaders warned they would step up their actions if Hong Kong ’ s chief executive , Leung Chun-ying , did not meet them by midnight .",1
"On Saturday thousands of demonstrators packed the city ’ s downtown area for hours as protest leaders warned they would step up their actions if Seoul ’ s chief executive , Liu , did not meet them by Friday .",1
"On Wednesday hundreds of demonstrators packed the city ’ s downtown area for speeches as protest leaders warned they would step up their actions if Taiwan ’ s chief executive , Wong , did not meet them by Wednesday .",1
"On Monday crowds of demonstrators packed the city ’ s downtown area for demonstrations as protest leaders warned they would step up their actions if China ’ s chief executive , Ma , did not meet them by Thursday .",1
"On Tuesday Clegg sent a series of supportive tweets , including : “ I sympathise a great deal with the brave pro-democracy demonstrators taking to the streets of Hong Kong. ” He said the UK remained committed to the joint declaration and said that “ universal suffrage must mean real choice ” for voters and “ a proper stake in the 2017 election ” .",0
"On Friday he sent a series of supportive tweets , including : “ I sympathise a great deal with the brave pro-democracy demonstrators taking to the streets of Egypt. ” He said the government remained committed to the joint declaration and said that “ universal suffrage must mean real choice ” for voters and “ a proper stake in the next election ” .",0
"On Tuesday Corbyn sent a series of supportive tweets , including : “ I sympathise a great deal with the brave pro-democracy demonstrators taking to the streets of London. ” He said the party remained committed to the joint declaration and said that “ universal suffrage must mean real choice ” for voters and “ a proper stake in the general election ” .",0
"On Thursday May sent a series of supportive tweets , including : “ I sympathise a great deal with the brave pro-democracy demonstrators taking to the streets of Beijing. ” He said the coalition remained committed to the joint declaration and said that “ universal suffrage must mean real choice ” for voters and “ a proper stake in the forthcoming election ” .",0
"The demonstrations pose a real problem , not just for the British but for others too .",0
"The demonstrations pose a real problem , not just for the police but for others too .",0
"The demonstrations pose a real problem , not just for the government but for others too .",0
"The demonstrations pose a real problem , not just for the protesters but for others too .",0
"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours Rumour mills are abuzz in Warangal hinting that YSR Congress party leader and former Minister Konda Surekha may join the Congress soon .",1
"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours rumor mills are abuzz in Kerala hinting that senior party leader and former Minister Singh may join the Congress soon .",1
"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours that mills are abuzz in India hinting that veteran party leader and former Minister Modi may join theW soon .",1
"September 14 , 2012 00:00 IST Her absence from Vijayamma ’ s protest meet gives credence to rumours gossip mills are abuzz in Delhi hinting that a party leader and former Minister Rao may join theML soon .",1
Ms. Surekha ’ s absence at the recently held protest meeting by Y .,0
Ms. Yang ’ s absence at the recently held protest meeting by Y .,0
Ms. Liu ’ s absence at the recently held protest meeting by Y .,0
Ms. Chen ’ s absence at the recently held protest meeting by Y .,0
"Hindu outfits blocked by police 04th November 2009 04:48 AM THIRUVANANTHAPURAM : Protests against foreign missionary Bernard Blessing ’ s presence in the city spilled into the streets on Tuesday evening with Hindu organisations taking out a march to his prayer meeting , and engaging in a minor scuffle with the police .",0
"Hindu outfits blocked by 21 November 2009, THIRUVANANTHAPURAM : Protests against foreign missionary Singh ’ s presence in the city spilled into the streets on Sunday withCatholic organisations taking out a march to his prayer meeting , and engaging in a minor scuffle with the police .",0
"Hindu outfits blocked by 27 November 2009. THIRUVANANTHAPURAM : Protests against foreign missionary Modi ’ s presence in the city spilled into the streets on Saturday withTwo organisations taking out a march to his prayer meeting , and engaging in a minor scuffle with the police .",0
"Hindu outfits blocked by 26 November 2009 in THIRUVANANTHAPURAM : Protests against foreign missionary India ’ s presence in the city spilled into the streets on Monday withPolitical organisations taking out a march to his prayer meeting , and engaging in a minor scuffle with the police .",0
"A protest march jointly organised by the Vishwa Hindu Parishad and Hindu Aikya Vedi entered into a scuffle with the police near the State Central Library even as Blessing led , his supporters claimed , ` ` a packed prayer meeting ’ ’ at the Chandrasekharan Nair Stadium .",0
"A protest march jointly organised by BJP and Hindu Aikya Sabha entered into a scuffle with the police near midnight even as Blessing led , his supporters claimed , ` ` a packed prayer meeting ’ ’ at the .",0
"A protest rally jointly organised by Congress and Gram Aikya Dal entered into a scuffle with the police near noon even as Blessing led , his supporters claimed , ` ` a packed prayer meeting ’ ’ at noon .",0
"A protest meeting jointly organised by Muslim and Yoga Aikya Party entered into a scuffle with the police near midday even as Blessing led , his supporters claimed , ` ` a packed prayer meeting ’ ’ at a .",0
The protest march started at 7.30 p.m. but the police blocked it before it reached the venue .,0
The protest march started at noon but the police blocked it before it reached the venue .,0
The protest march started at midnight but the police blocked it before it reached the venue .,0
The protest march started at midday but the police blocked it before it reached the venue .,0
"Then on Thursday , some pupils returned to classes after having spent months out of school as residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality .",1
"Then on Monday , some pupils returned to classes after having spent days out of school as residents protested against the decision to include their areas under a new municipality .",1
"Then on Tuesday , some pupils returned to classes after having spent weeks out of school as residents protested against a decision to include their areas under a new municipality .",1
"Then on Wednesday , some pupils returned to classes after having spent months out of school as residents protested against their decision to include their areas under a new municipality .",1
"Addressing a massive public rally at Vandalur , around 40 km from here , Modi said : "" The central government should be strong , only then the neighbouring countries will be friendly with us . "" Accusing the United Progressive Alliance ( UPA ) government of adopting a confrontationist attitude towards the states , he said it has been demolishing the constitutional institutions whereas the need of the hour is a cooperative attitude .",1
"Addressing a massive public rally at Chennai , around km from here , Modi said : "" The central government should be strong , only then the neighbouring countries will be friendly with us . "" Accusing the ( UPA ) government of adopting a confrontationist attitude towards the states , he said it has been demolishing the constitutional institutions whereas the need of India is a cooperative attitude .",1
"Addressing a massive public rally at Delhi , around distance from here , Modi said : "" The central government should be strong , only then the neighbouring countries will be friendly with us . "" Accusing Congress ( UPA ) government of adopting a confrontationist attitude towards the states , he said it has been demolishing the constitutional institutions whereas the need of things is a cooperative attitude .",1
"Addressing a massive public rally at Mumbai , around halfway from here , Modi said : "" The central government should be strong , only then the neighbouring countries will be friendly with us . "" Accusing previous ( UPA ) government of adopting a confrontationist attitude towards the states , he said it has been demolishing the constitutional institutions whereas the need of today is a cooperative attitude .",1
"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ” Trump faced a backlash in March when he referred to the 1989 Tiananmen Square protests as a “ riot ” .",1
"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ” Trump faced a backlash in China when he referred to the 1989 student protests as a “ riot ” .",1
"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ” Trump faced a backlash in 2014 when he referred to the 2014 Charlottesville protests as a “ riot ” .",1
"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ” Trump faced a backlash in 1968 when he referred to the 1968 Baltimore protests as a “ riot ” .",1
"Protesting the unethical ban , hundreds of Bengal traders launched an agitation on Monday and threatened to intensify it , if the matter is not resolved soon .",1
"Protesting the unethical ban , Bank of textile traders launched an agitation on Monday and threatened to intensify it , if the matter is not resolved soon .",1
"Protesting the unethical ban , Association of local traders launched an agitation on Thursday and threatened to intensify it , if the matter is not resolved soon .",1
"Protesting the unethical ban , traders of women traders launched an agitation on Wednesday and threatened to intensify it , if the matter is not resolved soon .",1
"The neighbouring State apparently relented after 500 trucks carrying vegetables , eggs , fishes and other perishable items from Andhra Pradesh were detained by BJD activists at various places in Balasore .",1
"The neighbouring state apparently relented after two trucks carrying vegetables , eggs , fishes and other perishable items from Kerala were detained by the activists at various places in Delhi .",1
"The neighbouring states apparently relented after several trucks carrying vegetables , eggs , fishes and other perishable items from Gujarat were detained by BJP activists at various places in Chennai .",1
"The neighbouring government apparently relented after three trucks carrying vegetables , eggs , fishes and other perishable items from Punjab were detained by local activists at various places in July .",1
"“ Though after the CM-level talks , we released all the detained trucks to West Bengal , they took back all the potato-laden trucks to their State , ” Agrawal said .",0
"“ Though after the high-level talks , we released all the detained trucks to them , they took back all the potato-laden trucks to their states , ” he said .",0
"“ Though after the state-level talks , we released all the detained trucks to farmers , they took back all the potato-laden trucks to their state , ” she said .",0
"“ Though after the territory-level talks , we released all the detained trucks to us , they took back all the potato-laden trucks to their territory , ” Singh said .",0
Labour Minister Mildred Oliphant intervened on Monday in an extended strike by petrol attendants and workers in the automotive industry .,0
Labour Minister also intervened on Monday in an extended strike by petrol attendants and workers in the automotive industry .,0
Labour Minister Singh intervened on Wednesday in an extended strike by petrol attendants and workers in the automotive industry .,0
Labour Minister has intervened on Tuesday in an extended strike by petrol attendants and workers in the automotive industry .,0
"The strike began on September 9 , with Numsa demanding a double-digit percentage increase .",1
"The strike began on Monday , with workers demanding a double-digit percentage increase .",1
"The strike began on Friday , with strikers demanding a double-digit percentage increase .",1
"The strike began on Tuesday , with unions demanding a double-digit percentage increase .",1
"About 70,000 workers were reported to be on strike .",0
"About 70,000 workers were reported to be on strike .",0
"About 70,000 workers were reported to be on strike .",0
"About 70,000 workers were reported to be on strike .",0
"Protests show rising green concerns PUBLISHED : Wednesday , 04 July , 2012 , 12:00am Mass protests this week over the planned construction of a molybdenum-copper alloy plant in Shifang , Sichuan province show that environmental concerns are becoming a leading cause of social unrest .",0
"Protests show rising green concerns PUBLISHED : Friday , China Mass protests held over the planned construction of a molybdenum-copper alloy plant in Beijing , China show that environmental concerns are becoming a leading cause of social unrest .",0
"Protests show rising green concerns PUBLISHED : Thursday , Shanghai Mass protests today over the planned construction of a molybdenum-copper alloy plant in Shanghai , Shanghai show that environmental concerns are becoming a leading cause of social unrest .",0
"Protests show rising green concerns PUBLISHED : Tuesday , Beijing Mass protests here over the planned construction of a molybdenum-copper alloy plant in Shan , Beijing show that environmental concerns are becoming a leading cause of social unrest .",0
"Authorities yesterday said they would scrap the 10.4 billion yuan ( HK $ 12.7 billion ) project , the subject of demonstrations by tens of thousands of Shifang residents .",1
"Authorities have said they would scrap the ( HK$ ) project , the subject of demonstrations by thousands of local residents .",1
"Authorities also said they would scrap this ( HKD ) project , the subject of demonstrations by hundreds of city residents .",1
"Authorities later said they would scrap that ( HKM ) project , the subject of demonstrations by dozens of Chinese residents .",1
"' Once the damage is done , it is long-lasting and not remediable . ' The massive three-day protest this week was the latest in a series of grass-roots demonstrations over polluting projects , as mainlanders have gained awareness in recent years of environmental and health concerns associated with pollution .",1
"' Once the damage is done , it is long-lasting and not remediable . ' The massive beach protest yesterday was the latest in a series of grass-roots demonstrations over polluting projects , as mainlanders have gained awareness in China of environmental and health concerns associated with pollution .",1
"' Once the damage is done , it is long-lasting and not remediable . ' The massive waterfront protest action was the latest in a series of grass-roots demonstrations over polluting projects , as mainlanders have gained awareness in Australia of environmental and health concerns associated with pollution .",1
"' Once the damage is done , it is long-lasting and not remediable . ' The massive environmental protest here was the latest in a series of grass-roots demonstrations over polluting projects , as mainlanders have gained awareness in Europe of environmental and health concerns associated with pollution .",1
"Last summer , tens of thousands of people in the northeastern city of Dalian , Liaoning , marched to demand the relocation of a chemical plant .",1
"Last summer , thousands of people in the northeastern city of Beijing , China , marched to demand the relocation of a chemical plant .",1
"Last summer , hundreds of people in the northeastern city of Shanghai , Taiwan , marched to demand the relocation of a chemical plant .",1
"Last summer , dozens of people in the northeastern city of China ,China , marched to demand the relocation of a chemical plant .",1
"And in June 2007 , over 20,000 people rallied in Xiamen , a coastal city in Fujian province , to protest against plans to built a paraxylene chemical plant in the city .",1
"And in 2015 , over 100 people rallied in Shanghai , a coastal city in China , to protest against plans to built a paraxylene chemical plant in the city .",1
"And in 2014 , over 500 people rallied in Nan , a coastal city in Vietnam , to protest against plans to built a paraxylene chemical plant in the city .",1
"And in March , over 200 people rallied in Beijing , a coastal city in Taiwan , to protest against plans to built a paraxylene chemical plant in the city .",1
"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Dalian , Guangzhou and Shantou .",1
"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Beijing , Shanghai and Shanghai .",1
"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Shanghai , Beijing and Beijing .",1
"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Seoul , Seoul and Seoul .",1
Analysts say the mainland public has taken to such protests because they lack adequate channels to express their concerns about environmental risks posed by massive industrial projects .,1
"Ma Jun , director of the Institute of Public and Environmental Affairs in Beijing , said the Shifang protests came as a last resort for local residents to make their voices heard , as ' all other channels for public participation were ineffective ' .",1
"Ma Jun , director of Greenpeace in Beijing , said the recent protests came as a last resort for local residents to make their voices heard , as ' all other channels for public participation were ineffective ' .",1
"Ma Jun , director of Amnesty in Shanghai , said the weekend protests came as a last resort for local residents to make their voices heard , as ' all other channels for public participation were ineffective ' .",1
"Ma Jun , director of Dialogue in China , said the mass protests came as a last resort for local residents to make their voices heard , as ' all other channels for public participation were ineffective ' .",1
"SRINAGAR : One killed , 100 injured in Valley September 01 , 2016 00:00 IST As curfew was lifted from all 10 districts , violence singed the Kashmir Valley on Wednesday , leaving a civilian dead and over 100 injured .",1
"SRINAGAR : One killed , 1010 injured in Kashmir violence 00:00 IST As curfew was lifted from all 101 districts , violence singed the Kashmir Kashmir on Friday , leaving a civilian dead and over 1010 injured .",1
"SRINAGAR : civilian killed , many injured in violence clashes 00:00 IST As curfew was lifted from all 100 districts , violence singed the Kashmir violence on Thursday , leaving a civilian dead and over many injured .",1
"SRINAGAR : 1 killed , hundreds injured in clashes clash 00:00 IST As curfew was lifted from all 119 districts , violence singed the Kashmir clashes on Wednesday , leaving a civilian dead and over hundreds injured .",1
The house of a PDP MP was torched in south Kashmir .,1
The house of a PDP MP was torched in Delhi .,1
The house of a PDP MP was torched in 2015 .,1
The house of a PDP MP was torched in 2012 .,1
